State,Year,Quarter,District,Transaction_count,Transaction_amount,Region
gujarat,2018,2,Tapi ,40069,49495860.35338446,Western Region
gujarat,2018,2,Vadodara ,528893,975136493.2075567,Western Region
gujarat,2018,2,Banas Kantha ,307928,362168353.1498716,Western Region
gujarat,2018,2,Amreli ,82377,115377054.7073117,Western Region
gujarat,2018,2,Ahmadabad ,1809774,3307127930.439745,Western Region
gujarat,2018,2,Dohad ,47285,75876261.77400178,Western Region
gujarat,2018,2,Navsari ,200818,335776476.8000446,Western Region
gujarat,2018,2,Patan ,135797,146904618.13395151,Western Region
gujarat,2018,2,Kachchh ,287874,494142161.98879945,Western Region
gujarat,2018,2,Surendranagar ,102043,123903699.15787672,Western Region
gujarat,2018,2,Morbi ,77918,113984499.2887328,Western Region
gujarat,2018,3,Anand ,323633,429055975.5714091,Western Region
gujarat,2018,3,Jamnagar ,205815,332432425.1878123,Western Region
gujarat,2018,3,Devbhumi Dwarka ,52981,93593822.449667,Western Region
gujarat,2018,3,Rajkot ,402342,650585707.9949486,Western Region
gujarat,2018,3,Aravallis ,104593,116101548.31975941,Western Region
gujarat,2018,3,Chhotaudepur ,24361,36129430.11672479,Western Region
gujarat,2018,3,Botad ,144375,102025353.5677173,Western Region
gujarat,2018,3,Bharuch ,480222,695864170.8691369,Western Region
gujarat,2018,3,Bhavnagar ,374470,397576856.46584713,Western Region
gujarat,2018,3,Junagadh ,81925,122475986.0396744,Western Region
gujarat,2018,3,Mahesana ,464894,561504997.461841,Western Region
gujarat,2018,3,The Dangs ,10218,9424631.491985487,Western Region
gujarat,2018,3,Kheda ,206410,246457729.216176,Western Region
gujarat,2018,3,Surat ,1899586,3203734473.971199,Western Region
gujarat,2018,3,Porbandar ,30518,57638931.54277685,Western Region
gujarat,2018,3,Gandhinagar ,479518,791502891.3922588,Western Region
gujarat,2018,3,Panch Mahals ,126887,163521220.9212614,Western Region
gujarat,2018,3,Narmada ,30132,40376011.082159765,Western Region
gujarat,2018,3,Gir Somnath ,122507,129249889.9999464,Western Region
gujarat,2018,3,Valsad ,342131,511548024.04924446,Western Region
gujarat,2018,3,Mahisagar ,36935,54644809.42282811,Western Region
gujarat,2018,3,Sabar Kantha ,159109,231377990.3034496,Western Region
gujarat,2018,3,Tapi ,47427,65631763.76663714,Western Region
gujarat,2018,3,Vadodara ,773456,1452835059.476137,Western Region
gujarat,2018,3,Banas Kantha ,396566,532922632.75609964,Western Region
gujarat,2018,3,Amreli ,123454,174828237.9172642,Western Region
gujarat,2018,3,Ahmadabad ,2600288,4740981792.133425,Western Region
gujarat,2018,3,Dohad ,88911,111486621.621734,Western Region
gujarat,2018,3,Navsari ,264465,444074057.6437754,Western Region
gujarat,2018,3,Patan ,274613,262983521.0051295,Western Region
gujarat,2018,3,Kachchh ,421411,764023467.8126487,Western Region
gujarat,2018,3,Surendranagar ,126809,167911866.7736723,Western Region
gujarat,2018,3,Morbi ,113187,171902527.9310693,Western Region
gujarat,2018,4,Anand ,409783,621490811.2507999,Western Region
gujarat,2018,4,Jamnagar ,254856,456876624.3441095,Western Region
gujarat,2018,4,Devbhumi Dwarka ,69269,130226108.73706299,Western Region
gujarat,2018,4,Rajkot ,472933,879868564.9668198,Western Region
gujarat,2018,4,Aravallis ,113023,167858449.1970446,Western Region
gujarat,2018,4,Chhotaudepur ,39167,58265012.87716615,Western Region
gujarat,2018,4,Botad ,116616,118512861.0289252,Western Region
gujarat,2018,4,Bharuch ,603122,1036812125.2621621,Western Region
gujarat,2018,4,Bhavnagar ,439954,575505679.8186091,Western Region
gujarat,2018,4,Junagadh ,112596,187291563.9780257,Western Region
gujarat,2018,4,Mahesana ,529470,758586454.13209,Western Region
gujarat,2018,4,The Dangs ,13830,15606240.62752693,Western Region
gujarat,2018,4,Kheda ,249181,339198462.5701313,Western Region
gujarat,2018,4,Surat ,2225031,4270243993.9242377,Western Region
gujarat,2018,4,Porbandar ,37241,81446556.1063475,Western Region
gujarat,2018,4,Gandhinagar ,693588,1143266870.1325011,Western Region
gujarat,2018,4,Panch Mahals ,171008,242488493.7476922,Western Region
gujarat,2018,4,Narmada ,45497,67996133.59784442,Western Region
gujarat,2018,4,Gir Somnath ,111341,188801796.2955406,Western Region
gujarat,2018,4,Valsad ,468363,753128666.5596428,Western Region
gujarat,2018,4,Mahisagar ,54204,97344184.68192157,Western Region
gujarat,2018,4,Sabar Kantha ,221346,324435340.6952998,Western Region
gujarat,2018,4,Tapi ,67133,101456950.9381374,Western Region
gujarat,2018,4,Vadodara ,1047381,2063816597.545297,Western Region
gujarat,2018,4,Banas Kantha ,529655,758278914.52389,Western Region
gujarat,2018,4,Amreli ,158887,264690195.61403862,Western Region
gujarat,2018,4,Ahmadabad ,3990090,6515656157.237562,Western Region
gujarat,2018,4,Dohad ,81195,153961246.7676456,Western Region
gujarat,2018,4,Navsari ,325071,581253728.2501203,Western Region
gujarat,2018,4,Patan ,237077,312693116.5895891,Western Region
gujarat,2018,4,Kachchh ,537116,1068486738.7583,Western Region
gujarat,2018,4,Surendranagar ,169568,237579417.0844701,Western Region
gujarat,2018,4,Morbi ,138711,257863044.9420005,Western Region
sikkim,2022,1,South ,281076,619438912.3531296,Eastern Region
sikkim,2022,1,West ,165446,468296204.3106276,Eastern Region
sikkim,2022,1,East ,1173942,2887894588.743505,Eastern Region
sikkim,2022,1,North ,123838,391801570.4561584,Eastern Region
sikkim,2022,2,South ,391808,756330708.2028978,Eastern Region
sikkim,2022,2,West ,215921,578171483.893582,Eastern Region
sikkim,2022,2,East ,1540255,3736097005.542384,Eastern Region
sikkim,2022,2,North ,174097,540506472.6682708,Eastern Region
sikkim,2022,3,South ,406488,760409362.3196087,Eastern Region
sikkim,2022,3,West ,204845,503543689.90772784,Eastern Region
sikkim,2022,3,East ,1604446,3375012613.049149,Eastern Region
sikkim,2022,3,North ,180979,523914878.6149709,Eastern Region
sikkim,2022,4,South ,410951,731151545.284701,Eastern Region
sikkim,2022,4,West ,222875,569473212.1510196,Eastern Region
sikkim,2022,4,East ,2227237,4615052808.218626,Eastern Region
sikkim,2022,4,North ,197276,542707823.7654651,Eastern Region
sikkim,2019,1,South ,47506,76869333.72007152,Eastern Region
sikkim,2019,1,West ,21489,46329216.02416058,Eastern Region
sikkim,2019,1,East ,155482,291845617.9832262,Eastern Region
sikkim,2019,1,North ,15810,42949466.65663589,Eastern Region
sikkim,2019,2,South ,45712,82937894.82004634,Eastern Region
sikkim,2019,2,West ,26024,63325567.84238531,Eastern Region
sikkim,2019,2,East ,297652,538259507.8024242,Eastern Region
sikkim,2019,2,North ,18856,54371272.971085116,Eastern Region
sikkim,2019,3,South ,61142,106415589.26391,Eastern Region
sikkim,2019,3,West ,33550,66514136.57564781,Eastern Region
sikkim,2019,3,East ,429201,643298304.6767757,Eastern Region
sikkim,2019,3,North ,28543,68488417.92409426,Eastern Region
sikkim,2019,4,South ,73099,121803196.1460472,Eastern Region
sikkim,2019,4,West ,43955,92445262.76900172,Eastern Region
sikkim,2019,4,East ,616761,877636921.1534437,Eastern Region
sikkim,2019,4,North ,33255,84624221.58772576,Eastern Region
sikkim,2021,1,South ,127233,310128541.2402867,Eastern Region
sikkim,2021,1,West ,88532,254432217.495255,Eastern Region
sikkim,2021,1,East ,516158,1432658383.1323361,Eastern Region
sikkim,2021,1,North ,68266,220448584.97284672,Eastern Region
sikkim,2021,2,South ,157530,344012187.23706484,Eastern Region
sikkim,2021,2,West ,102322,248942844.21008113,Eastern Region
sikkim,2021,2,East ,635504,1575867390.7924502,Eastern Region
sikkim,2021,2,North ,81358,256077157.4357005,Eastern Region
sikkim,2021,3,South ,188063,416609481.7028274,Eastern Region
sikkim,2021,3,West ,116665,312940476.1654818,Eastern Region
sikkim,2021,3,East ,757493,1937906268.9017413,Eastern Region
sikkim,2021,3,North ,98373,321880637.0383411,Eastern Region
sikkim,2021,4,South ,238464,546711693.4617903,Eastern Region
sikkim,2021,4,West ,146397,436365769.14490384,Eastern Region
sikkim,2021,4,East ,1071092,2791933180.383818,Eastern Region
sikkim,2021,4,North ,128392,421772618.6452949,Eastern Region
sikkim,2020,1,South ,82456,138401236.4081525,Eastern Region
sikkim,2020,1,West ,49913,100981561.51060592,Eastern Region
sikkim,2020,1,East ,360279,729478141.5689781,Eastern Region
sikkim,2020,1,North ,35470,84615332.45666516,Eastern Region
sikkim,2020,2,South ,95669,152837659.2195682,Eastern Region
sikkim,2020,2,West ,69860,121265798.69496222,Eastern Region
sikkim,2020,2,East ,304581,653853477.4965272,Eastern Region
sikkim,2020,2,North ,47621,126661852.8502087,Eastern Region
sikkim,2020,3,South ,104888,202497013.72661647,Eastern Region
sikkim,2020,3,West ,79994,165556236.37028113,Eastern Region
sikkim,2020,3,East ,353881,869648385.4220288,Eastern Region
sikkim,2020,3,North ,57672,163225093.14147192,Eastern Region
sikkim,2020,4,South ,130339,292804584.22659683,Eastern Region
sikkim,2020,4,West ,95163,245657098.1295363,Eastern Region
sikkim,2020,4,East ,428732,1129627876.117159,Eastern Region
sikkim,2020,4,North ,80801,251186246.6496318,Eastern Region
sikkim,2018,1,South ,11355,16098282.74814038,Eastern Region
sikkim,2018,1,West ,4845,7468491.334182342,Eastern Region
sikkim,2018,1,East ,24432,35907388.05486955,Eastern Region
sikkim,2018,1,North ,3446,5176776.803176152,Eastern Region
sikkim,2018,2,South ,16740,27651617.53453527,Eastern Region
sikkim,2018,2,West ,10671,19368446.48352459,Eastern Region
sikkim,2018,2,East ,40432,83823658.19224699,Eastern Region
sikkim,2018,2,North ,6735,12849363.319488721,Eastern Region
sikkim,2018,3,South ,24662,40036375.9623436,Eastern Region
sikkim,2018,3,West ,14121,33797876.56771384,Eastern Region
sikkim,2018,3,East ,59571,133322127.0282345,Eastern Region
sikkim,2018,3,North ,10146,27923847.3950256,Eastern Region
sikkim,2018,4,South ,34495,60113689.048481904,Eastern Region
sikkim,2018,4,West ,19567,51859359.64770544,Eastern Region
sikkim,2018,4,East ,84485,216960325.3514889,Eastern Region
sikkim,2018,4,North ,15986,54207984.03057738,Eastern Region
delhi,2022,1,South ,13519253,17982839888.570362,Northern Region
delhi,2022,1,Central ,128309915,198072597274.58798,Northern Region
delhi,2022,1,New Delhi ,71006225,110657872546.4023,Northern Region
delhi,2022,1,West ,22748647,43283043830.88957,Northern Region
delhi,2022,1,South West ,13659485,22636957994.996162,Northern Region
delhi,2022,1,South East Delhi ,23146633,34276252396.92598,Northern Region
delhi,2022,1,Shahdara ,8243067,19161154403.81197,Northern Region
delhi,2022,1,North East ,8357217,17814230282.34529,Northern Region
delhi,2022,1,East ,13032988,19771730745.94047,Northern Region
delhi,2022,1,North West ,14899833,28208907241.06583,Northern Region
delhi,2022,1,North ,14076598,25099334230.752743,Northern Region
delhi,2022,2,South ,17358990,21493188986.975033,Northern Region
delhi,2022,2,Central ,159034619,232911858055.08472,Northern Region
delhi,2022,2,New Delhi ,87939392,129418048270.152,Northern Region
delhi,2022,2,West ,28008086,50563146986.31325,Northern Region
delhi,2022,2,South West ,16899542,26515960445.852062,Northern Region
delhi,2022,2,South East Delhi ,29302567,40564903164.26465,Northern Region
delhi,2022,2,Shahdara ,10060246,22195136725.333412,Northern Region
delhi,2022,2,North East ,9992930,20477358374.155,Northern Region
delhi,2022,2,East ,16485686,23141432019.97847,Northern Region
delhi,2022,2,North West ,18057230,33092543802.04011,Northern Region
delhi,2022,2,North ,17494896,29482073628.067883,Northern Region
delhi,2022,3,South ,18234782,21732528705.79097,Northern Region
delhi,2022,3,Central ,243139962,327191972497.8669,Northern Region
delhi,2022,3,New Delhi ,58178476,76558260276.67705,Northern Region
delhi,2022,3,West ,30595250,52638495087.74995,Northern Region
delhi,2022,3,South West ,17276601,26324661266.563183,Northern Region
delhi,2022,3,South East Delhi ,30215862,40627500625.40153,Northern Region
delhi,2022,3,Shahdara ,10220528,21361296110.51061,Northern Region
delhi,2022,3,North East ,10077560,19808599331.163063,Northern Region
delhi,2022,3,East ,21104584,28881717613.54966,Northern Region
delhi,2022,3,North West ,18316480,32675014921.771603,Northern Region
delhi,2022,3,North ,18232076,29812600679.07141,Northern Region
delhi,2022,4,South ,19537728,23391855096.187523,Northern Region
delhi,2022,4,Central ,280960656,386107883617.5307,Northern Region
delhi,2022,4,New Delhi ,45094468,58157025088.38429,Northern Region
delhi,2022,4,West ,32293188,56453476563.18217,Northern Region
delhi,2022,4,South West ,18499176,28102930810.327362,Northern Region
delhi,2022,4,South East Delhi ,33116019,44231426531.24901,Northern Region
delhi,2022,4,Shahdara ,11420073,24438534174.92784,Northern Region
delhi,2022,4,North East ,11345971,23377796053.16697,Northern Region
delhi,2022,4,East ,23683133,33122093387.044388,Northern Region
delhi,2022,4,North West ,19859098,35599171826.28781,Northern Region
delhi,2022,4,North ,19393947,31932822870.2881,Northern Region
delhi,2019,1,South ,2571440,2944578121.894097,Northern Region
delhi,2019,1,Central ,12885975,16258175800.839312,Northern Region
delhi,2019,1,New Delhi ,10000765,13939472234.96883,Northern Region
delhi,2019,1,West ,3962949,5022146273.196945,Northern Region
delhi,2019,1,South West ,2287011,2903464344.436347,Northern Region
delhi,2019,1,South East Delhi ,4177871,4783209115.672518,Northern Region
delhi,2019,1,Shahdara ,1402956,1800644587.592266,Northern Region
delhi,2019,1,North East ,1085347,1482131304.95413,Northern Region
delhi,2019,1,East ,3074036,2994257491.193646,Northern Region
delhi,2019,1,North West ,3030848,3421611240.905769,Northern Region
delhi,2019,1,North ,2528129,2919441273.84336,Northern Region
delhi,2019,2,South ,2809313,3393506108.057045,Northern Region
delhi,2019,2,Central ,8821530,12827351677.98272,Northern Region
delhi,2019,2,New Delhi ,23313548,36146671717.91837,Northern Region
delhi,2019,2,West ,4273168,5964570040.981257,Northern Region
delhi,2019,2,South West ,2441752,3375124289.347537,Northern Region
delhi,2019,2,South East Delhi ,4093477,5354348696.201299,Northern Region
delhi,2019,2,Shahdara ,1439856,2125041674.9402778,Northern Region
delhi,2019,2,North East ,1142423,1754227759.344671,Northern Region
delhi,2019,2,East ,3157212,3432947910.8653464,Northern Region
delhi,2019,2,North West ,3032525,3903083209.051039,Northern Region
delhi,2019,2,North ,2646708,3429942978.938619,Northern Region
delhi,2019,3,South ,4067756,4543363283.628732,Northern Region
delhi,2019,3,Central ,10383905,15911065630.89438,Northern Region
delhi,2019,3,New Delhi ,24687138,43288057341.92169,Northern Region
delhi,2019,3,West ,5923192,8122173371.353605,Northern Region
delhi,2019,3,South West ,3392924,4564338750.415346,Northern Region
delhi,2019,3,South East Delhi ,5633818,7118731074.594847,Northern Region
delhi,2019,3,Shahdara ,1929681,2840221012.859852,Northern Region
delhi,2019,3,North East ,1625617,2351726102.348302,Northern Region
delhi,2019,3,East ,4260289,4563965029.464273,Northern Region
delhi,2019,3,North West ,4036365,5327025172.802138,Northern Region
delhi,2019,3,North ,3597191,4566145276.1737585,Northern Region
delhi,2019,4,South ,4672501,5360121273.421125,Northern Region
delhi,2019,4,Central ,13130548,21110784970.60204,Northern Region
delhi,2019,4,New Delhi ,29048107,54398427887.76767,Northern Region
delhi,2019,4,West ,6541869,9822841229.050653,Northern Region
delhi,2019,4,South West ,3796919,5538272503.100773,Northern Region
delhi,2019,4,South East Delhi ,6387755,8697135102.682936,Northern Region
delhi,2019,4,Shahdara ,2149197,3597910765.053079,Northern Region
delhi,2019,4,North East ,1871409,3047347200.361245,Northern Region
delhi,2019,4,East ,4787770,5518543582.019401,Northern Region
delhi,2019,4,North West ,4376687,6492920778.373013,Northern Region
delhi,2019,4,North ,3982235,5440162132.458693,Northern Region
delhi,2021,1,South ,7428356,10208060134.03858,Northern Region
delhi,2021,1,Central ,54173342,90711721159.7766,Northern Region
delhi,2021,1,New Delhi ,31953482,53832767509.4362,Northern Region
delhi,2021,1,West ,12363374,23133622270.23956,Northern Region
delhi,2021,1,South West ,7721739,12780255587.510342,Northern Region
delhi,2021,1,South East Delhi ,12287216,18449868327.686382,Northern Region
delhi,2021,1,Shahdara ,4235592,9595155648.306192,Northern Region
delhi,2021,1,North East ,4096987,8600371051.924284,Northern Region
delhi,2021,1,East ,7874737,11290580992.02735,Northern Region
delhi,2021,1,North West ,8024587,15349170514.54197,Northern Region
delhi,2021,1,North ,7199592,12976771848.00522,Northern Region
delhi,2021,2,South ,7346726,9956087387.089848,Northern Region
delhi,2021,2,Central ,62131856,100895875737.76091,Northern Region
delhi,2021,2,New Delhi ,36788618,60387138441.32027,Northern Region
delhi,2021,2,West ,12217454,22460950400.131573,Northern Region
delhi,2021,2,South West ,8208259,13456640547.36372,Northern Region
delhi,2021,2,South East Delhi ,11519378,17106146861.93306,Northern Region
delhi,2021,2,Shahdara ,4234013,9073393321.040276,Northern Region
delhi,2021,2,North East ,4567057,9118331386.987755,Northern Region
delhi,2021,2,East ,7486985,10978698462.135319,Northern Region
delhi,2021,2,North West ,8373397,15462806103.953072,Northern Region
delhi,2021,2,North ,7283521,13045029034.825651,Northern Region
delhi,2021,3,South ,10381321,13789719686.570162,Northern Region
delhi,2021,3,Central ,88849847,137311394953.58371,Northern Region
delhi,2021,3,New Delhi ,50089446,77874603330.18225,Northern Region
delhi,2021,3,West ,17186832,31879892281.09146,Northern Region
delhi,2021,3,South West ,10691277,17385987188.96021,Northern Region
delhi,2021,3,South East Delhi ,17254936,25283744433.536663,Northern Region
delhi,2021,3,Shahdara ,6108459,13750322170.23026,Northern Region
delhi,2021,3,North East ,5995497,12299024401.94489,Northern Region
delhi,2021,3,East ,10407086,14944795668.028801,Northern Region
delhi,2021,3,North West ,11436200,21133053482.335484,Northern Region
delhi,2021,3,North ,10359707,18205778951.817303,Northern Region
delhi,2021,4,South ,12510023,16942839763.775911,Northern Region
delhi,2021,4,Central ,111134916,177625511230.0429,Northern Region
delhi,2021,4,New Delhi ,61634107,99244375372.27342,Northern Region
